timestamp,crash_multiplier,num_bets,total_bet_amount
2026-02-04 21:00:44,1.0,5956/5905,0.0
2026-02-04 21:01:02,1.58,5011/5375,0.0
2026-02-04 21:01:24,2.01,3927/5128,0.0
2026-02-04 21:01:42,1.86,3815/4699,0.0
2026-02-04 21:01:55,1.07,4410/4344,0.0
2026-02-04 21:02:10,1.2,4432/4485,0.0
2026-02-04 21:02:28,1.99,2905/3542,0.0
2026-02-04 21:02:41,1.05,3874/3879,0.0
2026-02-04 21:02:56,1.55,2991/3207,0.0
2026-02-04 21:03:21,2.83,1734/3055,0.0
2026-02-04 21:03:48,4.47,1186/3750,0.0
2026-02-04 21:04:10,2.03,3233/4311,0.0
2026-02-04 21:04:34,2.99,1900/4183,0.0
2026-02-04 21:05:41,2.14,2201/3475,0.0
2026-02-04 21:06:24,13.68,456/2929,0.0
2026-02-04 21:06:45,2.17,2513/3910,0.0
2026-02-04 21:06:57,1.02,3845/3846,0.0
2026-02-04 21:07:10,1.13,3397/3374,0.0
2026-02-04 21:07:28,1.81,2525/2951,0.0
2026-02-04 21:07:43,1.27,3286/3403,0.0
2026-02-04 21:07:59,1.31,2721/2853,0.0
2026-02-04 21:08:29,5.24,835/2627,0.0
2026-02-04 21:08:44,1.23,3574/3655,0.0
2026-02-04 21:09:21,10.68,460/3029,0.0
2026-02-04 21:09:36,1.17,3297/3344,0.0
2026-02-04 21:10:07,2.2,2182/3121,0.0
2026-02-04 21:10:22,1.28,3177/3318,0.0
2026-02-04 21:11:14,11.93,418/3048,0.0
2026-02-04 21:11:36,2.5,1790/2981,0.0
2026-02-04 21:11:57,2.37,1666/3075,0.0
2026-02-04 21:12:15,1.5,3055/3272,0.0
2026-02-04 21:12:27,1.3,2694/2836,0.0
2026-02-04 21:12:52,2.52,1651/2919,0.0
2026-02-04 21:13:07,1.39,3431/3627,0.0
2026-02-04 21:13:29,2.4,1653/2998,0.0
2026-02-04 21:13:41,1.1,2898/2865,0.0
2026-02-04 21:14:33,12.31,365/2821,0.0
2026-02-04 21:14:48,1.15,3010/3039,0.0
2026-02-04 21:15:03,1.56,2317/2546,0.0
2026-02-04 21:15:31,3.75,1122/3053,0.0
2026-02-04 21:16:07,1.61,2603/2989,0.0
2026-02-04 21:16:35,4.55,836/2605,0.0
2026-02-04 21:16:56,2.6,1660/3275,0.0
2026-02-04 21:17:12,1.06,2886/2881,0.0
2026-02-04 21:17:30,1.96,2467/3055,0.0
2026-02-04 21:18:00,1.53,2649/2921,0.0
2026-02-04 21:18:16,1.45,2495/2662,0.0
2026-02-04 21:18:52,9.8,479/2521,0.0
2026-02-04 21:19:26,2.32,1926/2963,0.0
2026-02-04 21:20:09,18.07,302/2766,0.0
2026-02-04 21:21:04,33.07,231/3148,0.0
2026-02-04 21:22:38,10.88,560/2824,0.0
2026-02-04 21:23:30,3.77,1411/3047,0.0
2026-02-04 21:24:25,6.24,884/3454,0.0
2026-02-04 21:24:52,3.91,1478/3791,0.0
2026-02-04 21:25:32,3.26,1678/3259,0.0
2026-02-04 21:26:12,3.32,1626/3928,0.0
2026-02-04 21:26:42,5.99,918/3313,0.0
2026-02-04 21:26:58,1.01,4178/4178,0.0
2026-02-04 21:27:16,2.19,2878/3989,0.0
2026-02-04 21:27:43,3.27,1749/4231,0.0
2026-02-04 21:28:14,5.71,972/3662,0.0
2026-02-04 21:28:29,1.09,4192/4204,0.0
2026-02-04 21:28:51,2.86,2165/3916,0.0
2026-02-04 21:29:24,1.71,4103/4488,0.0
2026-02-04 21:29:40,1.18,4040/4088,0.0
2026-02-04 21:30:10,6.98,849/3518,0.0
2026-02-04 21:30:41,4.38,1318/4185,0.0
2026-02-04 21:31:02,1.95,3651/4273,0.0
2026-02-04 21:31:23,2.0,3041/3756,0.0
2026-02-04 21:31:39,1.36,3989/4128,0.0
2026-02-04 21:32:03,1.24,3442/3446,0.0
2026-02-04 21:32:28,2.56,1971/3187,0.0
2026-02-04 21:32:46,2.04,2629/3568,0.0
2026-02-04 21:33:20,2.31,1738/2741,0.0
2026-02-04 21:34:18,53.4,126/3025,0.0
2026-02-04 21:34:48,4.6,1183/3262,0.0
2026-02-04 21:35:13,3.53,1212/3298,0.0
2026-02-04 21:35:52,10.22,538/3407,0.0
2026-02-04 21:36:08,1.11,3630/3664,0.0
2026-02-04 21:36:26,2.05,2481/3142,0.0
2026-02-04 21:36:53,4.14,1237/3578,0.0
2026-02-04 21:37:33,3.34,1580/3766,0.0
2026-02-04 21:38:40,38.69,226/4020,0.0
2026-02-04 21:39:32,1.03,3821/3823,0.0
2026-02-04 21:40:06,1.76,3570/3882,0.0
2026-02-04 21:40:27,2.73,2147/3811,0.0
2026-02-04 21:40:48,2.38,2374/4095,0.0
2026-02-04 21:41:10,2.43,2214/4052,0.0
2026-02-04 21:41:56,4.8,1153/3380,0.0
2026-02-04 21:42:44,1.33,3430/3538,0.0
2026-02-04 21:43:18,2.46,2001/3090,0.0
2026-02-04 21:43:36,1.62,3303/3632,0.0
2026-02-04 21:43:55,1.91,2476/3080,0.0
2026-02-04 21:44:16,2.75,1482/2823,0.0
2026-02-04 21:44:53,7.65,653/3039,0.0
2026-02-04 21:45:20,4.18,1138/3324,0.0
2026-02-04 21:45:45,2.76,1704/3358,0.0
2026-02-04 21:46:12,3.79,1208/3318,0.0
2026-02-04 21:46:49,1.14,2925/2948,0.0
2026-02-04 21:47:10,2.59,1579/2546,0.0
2026-02-04 21:47:44,2.33,1874/3056,0.0
2026-02-04 21:48:15,1.93,2699/3174,0.0
2026-02-04 21:48:48,6.86,638/2907,0.0
2026-02-04 21:49:22,1.97,2367/2855,0.0
2026-02-04 21:49:58,1.67,2570/2910,0.0
2026-02-04 21:50:17,1.94,2106/2673,0.0
2026-02-04 21:50:35,1.74,2704/3167,0.0
2026-02-04 21:50:56,2.08,1910/2806,0.0
2026-02-04 21:51:24,1.29,2240/2321,0.0
2026-02-04 21:51:57,1.78,1908/2338,0.0
2026-02-04 21:52:22,3.55,895/2210,0.0
2026-02-04 21:53:05,5.57,591/1970,0.0
2026-02-04 21:53:47,5.23,637/2484,0.0
2026-02-04 21:54:15,4.01,863/2181,0.0
2026-02-04 21:55:28,2.44,1324/2104,0.0
2026-02-04 21:56:17,1.57,1841/2038,0.0
2026-02-04 21:56:41,3.22,881/1906,0.0
2026-02-04 21:57:18,9.31,439/2180,0.0
2026-02-04 21:57:33,1.25,2546/2599,0.0
2026-02-04 21:58:13,13.75,381/2142,0.0
2026-02-04 21:58:53,11.6,434/2754,0.0
2026-02-04 21:59:23,4.67,1096/2767,0.0
2026-02-04 22:00:06,1.77,2127/2520,0.0
2026-02-04 22:00:36,4.93,902/2866,0.0
2026-02-04 22:01:28,3.62,1146/2575,0.0
2026-02-04 22:01:50,2.35,1783/2996,0.0
2026-02-04 22:02:35,5.26,792/2595,0.0
2026-02-04 22:02:54,1.52,2952/3171,0.0
2026-02-04 22:03:18,3.59,1164/3200,0.0
2026-02-04 22:04:10,3.16,1312/2888,0.0
2026-02-04 22:04:56,2.47,1715/2844,0.0
2026-02-04 22:05:14,1.54,2382/2596,0.0
2026-02-04 22:06:03,6.11,598/2415,0.0
2026-02-04 22:07:13,1.22,2189/2220,0.0
2026-02-04 22:07:29,1.6,1769/1944,0.0
2026-02-04 22:08:08,1.16,2009/2013,0.0
2026-02-04 22:08:42,3.01,1026/1559,0.0
2026-02-04 22:09:25,2.98,926/1495,0.0
2026-02-04 22:10:01,7.45,492/1818,0.0
2026-02-04 22:10:35,3.03,1039/1829,0.0
2026-02-04 22:11:09,7.7,504/2319,0.0
2026-02-04 22:11:45,8.11,561/2255,0.0
2026-02-04 22:12:13,4.45,1163/2807,0.0
2026-02-04 22:12:43,4.83,1004/3035,0.0
2026-02-04 22:13:17,6.61,809/3169,0.0
2026-02-04 22:13:44,3.12,1874/3393,0.0
2026-02-04 22:14:58,4.17,1118/2808,0.0
2026-02-04 22:15:22,3.48,1375/3473,0.0
2026-02-04 22:16:41,1.73,2795/3164,0.0
2026-02-04 22:17:00,1.84,2814/3253,0.0
2026-02-04 22:17:30,6.05,791/3238,0.0
2026-02-04 22:17:49,1.49,3631/3823,0.0
2026-02-04 22:18:13,2.9,1701/3215,0.0
2026-02-04 22:19:17,9.33,539/2988,0.0
2026-02-04 22:19:57,12.01,475/3331,0.0
2026-02-04 22:20:46,5.89,833/2858,0.0
2026-02-04 22:21:37,7.93,608/3619,0.0
2026-02-04 22:22:02,3.19,1745/3293,0.0
2026-02-04 22:22:54,1.26,3786/3887,0.0
2026-02-04 22:23:43,1.63,2807/3125,0.0
2026-02-04 22:23:58,1.48,2742/2965,0.0
2026-02-04 22:24:56,18.16,326/2515,0.0
2026-02-04 22:26:55,273.4,29/3091,0.0
2026-02-04 22:27:10,1.21,3286/3319,0.0
2026-02-04 22:27:26,1.72,2787/3126,0.0
2026-02-04 22:28:57,12.53,503/3186,0.0
2026-02-04 22:29:37,11.49,503/3435,0.0
2026-02-04 22:30:35,2.88,1651/2855,0.0
2026-02-04 22:30:59,3.28,1525/3744,0.0
2026-02-04 22:31:42,17.66,421/3571,0.0
2026-02-04 22:32:28,3.35,1588/3256,0.0
2026-02-04 22:33:01,7.81,856/4044,0.0
2026-02-04 22:33:44,11.89,628/4215,0.0
2026-02-04 22:34:12,3.54,1942/3846,0.0
2026-02-04 22:35:00,1.92,2982/3548,0.0
2026-02-04 22:35:40,12.1,564/3902,0.0
2026-02-04 22:36:08,3.39,2201/4784,0.0
2026-02-04 22:37:39,13.5,559/4710,0.0
2026-02-04 22:38:01,1.75,3818/4255,0.0
2026-02-04 22:38:59,1.7,4276/4774,0.0
2026-02-04 22:39:29,1.38,3950/4158,0.0
2026-02-04 22:39:47,1.69,3350/3791,0.0
2026-02-04 22:40:39,13.36,606/3627,0.0
2026-02-04 22:41:44,81.88,119/4389,0.0
2026-02-04 22:42:05,1.65,3980/4374,0.0
2026-02-04 22:42:48,13.56,670/3593,0.0
2026-02-04 22:43:12,2.62,3086/4557,0.0
2026-02-04 22:43:58,4.59,1685/4184,0.0
2026-02-04 22:44:32,6.03,1293/4701,0.0
2026-02-04 22:45:39,1.41,3558/3724,0.0
2026-02-04 22:46:00,2.23,2685/3802,0.0
2026-02-04 22:46:22,1.83,4054/4761,0.0
2026-02-04 22:46:37,1.35,4108/4322,0.0
2026-02-04 22:47:01,3.09,2008/3625,0.0
2026-02-04 22:47:47,19.37,459/4290,0.0
2026-02-04 22:49:12,1.37,3219/3342,0.0
2026-02-04 22:50:20,1.59,3378/3703,0.0
2026-02-04 22:50:32,1.04,3187/3165,0.0
2026-02-04 22:51:03,5.3,1177/2613,0.0
2026-02-04 22:51:33,1.32,2718/2814,0.0
2026-02-04 22:51:55,2.81,1722/2820,0.0
2026-02-04 22:52:13,1.46,2626/2814,0.0
2026-02-04 22:52:40,5.18,934/2488,0.0
2026-02-04 22:53:11,4.5,1115/2914,0.0
2026-02-04 22:54:52,27.46,265/2961,0.0
2026-02-04 22:55:26,5.16,1275/3547,0.0
2026-02-04 22:55:59,2.06,2254/2888,0.0
2026-02-04 22:56:39,12.02,543/3365,0.0
2026-02-04 22:57:10,4.71,1341/3480,0.0
2026-02-04 23:00:10,9.22,649/2795,0.0
2026-02-04 23:00:49,3.14,1518/2735,0.0
2026-02-04 23:01:32,18.65,364/3258,0.0
2026-02-04 23:02:12,2.28,2044/3079,0.0
2026-02-04 23:02:49,9.0,693/3460,0.0
2026-02-04 23:03:44,16.17,417/3251,0.0
2026-02-04 23:04:08,2.49,2423/3716,0.0
2026-02-04 23:04:36,3.74,1542/3317,0.0
2026-02-04 23:06:04,156.0,51/3574,0.0
2026-02-04 23:06:50,20.18,496/3879,0.0
2026-02-04 23:07:09,1.34,3918/4081,0.0
2026-02-04 23:07:52,4.87,1208/2975,0.0
2026-02-04 23:08:31,11.2,678/4237,0.0
2026-02-04 23:09:54,9.16,930/3807,0.0
2026-02-04 23:11:22,6.58,1164/3636,0.0
2026-02-04 23:13:34,12.77,565/3902,0.0
2026-02-04 23:13:58,2.3,2550/3688,0.0
2026-02-04 23:14:38,4.31,1324/2997,0.0
2026-02-04 23:15:57,5.07,1209/3343,0.0
2026-02-04 23:16:25,3.71,1634/3853,0.0
2026-02-04 23:16:59,6.46,969/3765,0.0
2026-02-04 23:18:12,2.96,2103/3974,0.0
2026-02-04 23:19:31,1.08,3785/3764,0.0
2026-02-04 23:19:50,2.13,2224/3033,0.0
2026-02-04 23:21:03,1.66,1975/2175,0.0
2026-02-04 23:22:19,2.91,1160/1756,0.0
2026-02-04 23:22:56,8.31,596/2373,0.0
2026-02-04 23:24:09,5.22,883/2953,0.0
2026-02-04 23:25:01,2.11,1753/2269,0.0
2026-02-04 23:26:30,2.78,1090/1746,0.0
2026-02-04 23:26:51,2.41,1336/2371,0.0
2026-02-04 23:28:05,9.3,392/1444,0.0
2026-02-04 23:28:26,2.89,1301/2386,0.0
2026-02-04 23:28:50,2.72,1157/2199,0.0
2026-02-04 23:29:18,4.36,779/2282,0.0
2026-02-04 23:29:58,3.86,886/1972,0.0
2026-02-04 23:30:34,2.09,1917/2582,0.0
2026-02-04 23:30:53,1.89,1859/2326,0.0
2026-02-04 23:31:23,5.41,700/2674,0.0
2026-02-04 23:32:06,15.03,337/2506,0.0
2026-02-04 23:33:11,9.65,567/2967,0.0
2026-02-04 23:35:43,3.37,1045/2884,0.0
2026-02-04 23:36:08,3.69,964/2679,0.0
2026-02-04 23:36:56,3.23,1208/2997,0.0
2026-02-04 23:39:41,1.88,2531/2916,0.0
2026-02-04 23:40:00,1.51,2610/2819,0.0
2026-02-04 23:40:42,1.42,1904/2001,0.0
2026-02-04 23:41:07,3.07,1030/1951,0.0
2026-02-04 23:41:44,9.88,444/2646,0.0
2026-02-04 23:42:39,2.82,1209/2139,0.0
2026-02-04 23:43:15,3.49,945/2246,0.0
2026-02-04 23:44:13,2.54,1147/1835,0.0
2026-02-04 23:46:46,2.57,845/1383,0.0
2026-02-04 23:47:01,1.8,1503/1793,0.0
2026-02-04 23:48:08,7.66,384/1308,0.0
2026-02-04 23:49:04,6.66,455/1977,0.0
2026-02-04 23:50:44,5.61,617/1738,0.0
2026-02-04 23:51:36,11.48,395/2385,0.0
2026-02-04 23:53:20,7.52,570/2612,0.0
2026-02-04 23:55:04,2.55,1314/2217,0.0
2026-02-04 23:56:14,17.37,250/1876,0.0
2026-02-04 23:59:48,3.6,598/1184,0.0
2026-02-05 00:01:01,2.87,836/1509,0.0
2026-02-05 00:01:56,44.13,119/1378,0.0
2026-02-05 00:02:30,5.97,590/1774,0.0
2026-02-05 00:03:10,2.45,1142/1819,0.0
2026-02-05 00:03:28,2.25,1345/2129,0.0
2026-02-05 00:03:56,3.95,842/2225,0.0
2026-02-05 00:04:32,9.12,465/2318,0.0
2026-02-05 00:05:27,2.66,1243/2227,0.0
2026-02-05 00:06:31,4.22,822/2077,0.0
2026-02-05 00:07:27,14.43,326/2560,0.0
2026-02-05 00:08:40,7.43,550/2440,0.0
2026-02-05 00:09:32,32.03,155/2759,0.0
2026-02-05 00:10:06,6.76,794/2859,0.0
2026-02-05 00:10:46,8.98,612/3027,0.0
2026-02-05 00:11:31,20.52,341/3251,0.0
2026-02-05 00:12:51,9.35,678/3324,0.0
2026-02-05 00:13:25,2.02,2893/3298,0.0
2026-02-05 00:13:46,2.22,2299/3461,0.0
2026-02-05 00:14:01,1.64,2970/3292,0.0
2026-02-05 00:14:17,1.19,3235/3298,0.0
2026-02-05 00:14:44,1.47,2247/2385,0.0
2026-02-05 00:15:24,12.61,425/2232,0.0
2026-02-05 00:16:13,2.15,1835/2444,0.0
2026-02-05 00:16:37,3.44,1251/2790,0.0
2026-02-05 00:17:17,3.05,1451/2586,0.0
2026-02-05 00:17:57,11.62,398/3103,0.0
2026-02-05 00:19:16,322.47,22/2991,0.0
2026-02-05 00:20:05,5.62,1035/2904,0.0
2026-02-05 00:22:10,6.38,905/3270,0.0
2026-02-05 00:23:02,4.1,1439/3452,0.0
2026-02-05 00:23:36,7.35,853/3662,0.0
2026-02-05 00:24:10,4.69,1527/3812,0.0
2026-02-05 00:24:40,5.31,1212/3890,0.0
2026-02-05 00:25:20,10.11,755/3988,0.0
2026-02-05 00:27:52,14.46,486/3537,0.0
2026-02-05 00:28:23,4.49,1628/3870,0.0
2026-02-05 00:29:48,5.68,1016/3541,0.0
2026-02-05 00:32:09,1.68,2483/2846,0.0
2026-02-05 00:33:16,16.12,319/1997,0.0
2026-02-05 00:34:29,2.68,1464/2089,0.0
2026-02-05 00:35:12,1.43,1584/1711,0.0
2026-02-05 00:36:58,6.06,577/1741,0.0
2026-02-05 00:37:26,3.97,883/2079,0.0
2026-02-05 00:38:15,24.16,201/2194,0.0
2026-02-05 00:39:01,20.47,311/2400,0.0
2026-02-05 00:40:17,13.64,382/2249,0.0
2026-02-05 00:41:09,10.55,571/2478,0.0
2026-02-05 00:41:42,2.63,2115/2946,0.0
2026-02-05 00:42:50,2.27,1736/2671,0.0
2026-02-05 00:43:30,11.42,405/2722,0.0
2026-02-05 00:44:00,5.25,1138/3054,0.0
2026-02-05 00:45:28,3.25,1410/2780,0.0
2026-02-05 00:45:57,3.56,1311/2848,0.0
2026-02-05 00:46:28,6.15,839/3260,0.0
2026-02-05 00:46:55,3.42,1751/3404,0.0
2026-02-05 00:48:51,6.68,772/3344,0.0
2026-02-05 00:49:48,9.06,590/3613,0.0
2026-02-05 00:53:33,1.87,1839/2291,0.0
2026-02-05 00:54:18,7.1,563/2050,0.0
2026-02-05 00:54:49,4.15,1085/2923,0.0
2026-02-05 00:56:44,7.0,543/2326,0.0
2026-02-05 00:58:03,12.26,383/2700,0.0
2026-02-05 00:58:40,7.64,722/3472,0.0
2026-02-05 00:59:19,3.73,1358/3065,0.0
2026-02-05 01:00:14,3.76,1244/2914,0.0
2026-02-05 01:00:47,5.93,784/3331,0.0
2026-02-05 01:02:03,26.11,217/3131,0.0
2026-02-05 01:02:55,10.62,551/3002,0.0
2026-02-05 01:05:15,32.21,172/3402,0.0
2026-02-05 01:06:03,5.51,996/2907,0.0
2026-02-05 01:06:40,8.73,693/3496,0.0
2026-02-05 01:07:01,2.29,2757/3776,0.0
2026-02-05 01:11:08,8.39,609/3226,0.0
2026-02-05 01:11:53,7.32,682/2654,0.0
2026-02-05 01:12:45,9.44,566/3235,0.0
2026-02-05 01:13:43,40.89,186/3014,0.0
2026-02-05 01:14:07,3.17,2057/3419,0.0
2026-02-05 01:14:47,11.16,599/3422,0.0
2026-02-05 01:15:42,34.57,234/3650,0.0
2026-02-05 01:16:06,2.36,2838/3763,0.0
2026-02-05 01:16:43,8.52,959/3521,0.0
2026-02-05 01:17:35,1.85,2690/3128,0.0
2026-02-05 01:18:27,37.6,214/3139,0.0
2026-02-05 01:19:06,10.16,899/4065,0.0
2026-02-05 01:19:40,6.33,1340/4109,0.0
2026-02-05 01:20:53,51.3,213/3165,0.0
2026-02-05 01:22:28,7.13,1227/4486,0.0
2026-02-05 01:24:33,2.67,2207/3355,0.0
2026-02-05 01:26:13,3.84,1403/3102,0.0
2026-02-05 01:26:37,2.64,2079/3511,0.0
2026-02-05 01:27:26,25.25,310/3316,0.0
2026-02-05 01:27:51,2.34,2601/3657,0.0
2026-02-05 01:30:44,2.79,1551/2742,0.0
2026-02-05 01:31:39,6.0,814/3012,0.0
2026-02-05 01:33:23,21.69,262/3371,0.0
2026-02-05 01:34:20,3.57,1377/3217,0.0
2026-02-05 01:34:54,2.51,2011/3108,0.0
2026-02-05 01:35:18,2.71,1738/3057,0.0
2026-02-05 01:35:49,4.96,1075/3439,0.0
2026-02-05 01:37:17,4.88,941/3186,0.0
2026-02-05 01:37:53,8.51,598/3354,0.0
2026-02-05 01:38:51,10.1,592/3002,0.0
2026-02-05 01:39:28,8.86,774/3538,0.0
2026-02-05 01:40:16,7.06,901/3214,0.0
2026-02-05 01:41:14,11.96,556/3751,0.0
2026-02-05 01:42:52,36.72,206/3534,0.0
2026-02-05 01:44:47,9.24,771/2997,0.0
2026-02-05 01:45:24,8.16,908/3907,0.0
2026-02-05 01:48:11,5.8,896/2936,0.0
2026-02-05 01:48:47,9.34,673/3376,0.0
2026-02-05 01:51:04,4.41,1267/3052,0.0
2026-02-05 01:52:08,33.12,194/3621,0.0
2026-02-05 01:53:39,5.73,1018/3022,0.0
2026-02-05 01:54:28,22.35,317/3611,0.0
2026-02-05 01:57:24,8.56,720/3115,0.0
2026-02-05 01:58:58,10.32,532/2625,0.0
2026-02-05 02:01:37,148.09,35/2764,0.0
2026-02-05 02:02:28,4.64,1095/2821,0.0
2026-02-05 02:03:17,4.79,1021/2907,0.0
2026-02-05 02:03:41,3.08,1731/3187,0.0
2026-02-05 02:04:30,8.64,648/2689,0.0
2026-02-05 02:05:00,4.0,1482/3360,0.0
2026-02-05 02:06:59,3.41,1364/2563,0.0
2026-02-05 02:08:51,3.15,1187/2508,0.0
2026-02-05 02:09:19,3.67,956/2448,0.0
2026-02-05 02:10:47,16.92,304/2449,0.0
2026-02-05 02:11:42,2.16,1616/2066,0.0
2026-02-05 02:13:13,6.36,484/1543,0.0
2026-02-05 02:13:31,2.39,1350/1971,0.0
2026-02-05 02:14:05,7.14,443/2034,0.0
2026-02-05 02:15:00,15.2,262/1777,0.0
2026-02-05 02:17:26,3.51,740/1566,0.0
2026-02-05 02:19:12,13.06,213/1439,0.0
2026-02-05 02:21:04,2.8,1082/1883,0.0
2026-02-05 02:23:15,6.29,419/1887,0.0
2026-02-05 02:24:49,3.04,1064/1920,0.0
2026-02-05 02:25:17,3.5,836/2198,0.0
2026-02-05 02:27:03,4.99,523/1599,0.0
2026-02-05 02:28:13,2.77,1192/2281,0.0
2026-02-05 02:29:05,10.64,321/1996,0.0
2026-02-05 02:30:03,47.74,102/2395,0.0
2026-02-05 02:33:44,2.59,1245/2386,0.0
2026-02-05 02:33:59,1.38,2198/2305,0.0
2026-02-05 02:34:21,2.3,1310/2220,0.0
2026-02-05 02:35:00,13.43,272/2422,0.0
2026-02-05 02:35:58,46.57,100/2314,0.0
2026-02-05 02:36:19,2.02,2090/2435,0.0
2026-02-05 02:36:41,2.5,1318/2212,0.0
2026-02-05 02:37:11,6.69,620/2510,0.0
2026-02-05 02:37:41,4.05,1114/2721,0.0
2026-02-05 02:38:21,13.24,377/2793,0.0
2026-02-05 02:38:54,6.31,960/2937,0.0
2026-02-05 02:39:31,7.7,716/3081,0.0
2026-02-05 02:39:52,2.22,2568/3327,0.0
2026-02-05 02:40:11,1.98,2546/3026,0.0
2026-02-05 02:40:23,1.09,2681/2696,0.0
2026-02-05 02:40:35,1.01,2166/2138,0.0
2026-02-05 02:41:06,6.37,700/2038,0.0
2026-02-05 02:41:39,2.93,1722/3033,0.0
2026-02-05 02:41:54,1.21,3105/3154,0.0
2026-02-05 02:43:01,2.14,1782/2270,0.0
2026-02-05 02:43:22,1.97,2478/2983,0.0
2026-02-05 02:43:32,1.0,2732/2697,0.0
2026-02-05 02:43:53,2.2,1813/2562,0.0
2026-02-05 02:44:17,3.81,1038/2539,0.0
2026-02-05 02:45:12,7.6,556/2435,0.0
2026-02-05 02:45:43,5.69,751/2886,0.0
2026-02-05 02:46:07,2.95,1597/2836,0.0
2026-02-05 02:46:25,1.63,2726/3003,0.0
2026-02-05 02:47:26,13.66,365/2808,0.0
2026-02-05 02:47:41,1.33,3301/3384,0.0
2026-02-05 02:48:00,2.05,2272/2871,0.0
2026-02-05 02:48:36,3.69,1271/2979,0.0
2026-02-05 02:49:07,5.07,885/2789,0.0
2026-02-05 02:49:31,2.63,1855/3162,0.0
2026-02-05 02:50:11,11.74,418/3096,0.0
2026-02-05 02:50:32,1.75,2894/3183,0.0
2026-02-05 02:51:18,22.99,237/2854,0.0
2026-02-05 02:51:42,1.13,3076/3093,0.0
2026-02-05 02:52:06,3.27,1463/2625,0.0
2026-02-05 02:52:52,1.32,3242/3328,0.0
2026-02-05 02:53:07,1.22,2745/2823,0.0
2026-02-05 02:53:50,20.35,269/3014,0.0
2026-02-05 02:54:05,1.1,3315/3330,0.0
2026-02-05 02:54:36,4.9,1089/2791,0.0
2026-02-05 02:55:03,4.09,1264/3130,0.0
2026-02-05 02:55:46,3.21,1699/3261,0.0
2026-02-05 02:56:28,12.14,473/3628,0.0
2026-02-05 02:57:02,2.25,2330/3241,0.0
2026-02-05 02:57:14,1.02,3649/3649,0.0
2026-02-05 02:57:30,1.41,3328/3399,0.0
2026-02-05 02:58:12,18.53,309/3075,0.0
2026-02-05 02:58:34,1.84,2979/3307,0.0
2026-02-05 02:59:04,5.28,1039/3207,0.0
2026-02-05 02:59:56,28.56,231/3394,0.0
2026-02-05 03:00:14,1.55,3166/3325,0.0
2026-02-05 03:00:36,2.64,2072/3321,0.0
2026-02-05 03:01:03,4.4,1398/3703,0.0
2026-02-05 03:01:46,13.34,568/3657,0.0
2026-02-05 03:02:10,2.24,2669/3553,0.0
2026-02-05 03:02:50,2.41,2284/3769,0.0
2026-02-05 03:03:26,3.11,1919/3394,0.0
2026-02-05 03:03:41,1.03,4012/4012,0.0
2026-02-05 03:04:03,2.9,2040/3750,0.0
2026-02-05 03:05:22,6.2,963/3790,0.0
2026-02-05 03:05:43,2.0,3510/4016,0.0
2026-02-05 03:06:17,6.93,832/3711,0.0
2026-02-05 03:07:11,4.23,1473/3978,0.0
2026-02-05 03:07:33,2.75,2369/4142,0.0
2026-02-05 03:07:48,1.05,4261/4264,0.0
2026-02-05 03:08:37,25.03,291/3585,0.0
2026-02-05 03:09:13,7.67,997/3932,0.0
2026-02-05 03:09:29,1.35,4125/4218,0.0
2026-02-05 03:10:30,17.54,411/3750,0.0
2026-02-05 03:11:09,2.27,2694/3812,0.0
2026-02-05 03:11:24,1.45,3985/4174,0.0
2026-02-05 03:11:46,2.07,3306/4253,0.0
2026-02-05 03:12:37,32.23,205/3785,0.0
2026-02-05 03:13:23,2.19,2923/3874,0.0
2026-02-05 03:14:09,14.61,558/4378,0.0
2026-02-05 03:14:45,7.78,1084/4102,0.0
2026-02-05 03:15:07,1.93,3986/4482,0.0
2026-02-05 03:16:05,18.79,459/4124,0.0
2026-02-05 03:16:32,3.33,2443/4642,0.0
2026-02-05 03:16:53,1.69,4195/4622,0.0
2026-02-05 03:17:24,5.87,1347/4020,0.0
2026-02-05 03:17:51,2.58,3184/5049,0.0
2026-02-05 03:18:37,6.4,1286/4622,0.0
2026-02-05 03:19:10,1.53,4828/5066,0.0
2026-02-05 03:19:44,6.77,1206/4748,0.0
2026-02-05 03:21:00,3.12,2785/4524,0.0
2026-02-05 03:21:43,14.81,669/5301,0.0
2026-02-05 03:22:19,6.85,1420/4846,0.0
2026-02-05 03:22:37,1.29,4949/5043,0.0
2026-02-05 03:23:02,2.74,3029/4671,0.0
2026-02-05 03:23:29,3.28,2608/5320,0.0
2026-02-05 03:23:59,1.26,5224/5299,0.0
2026-02-05 03:24:18,1.51,4716/4942,0.0
2026-02-05 03:25:28,21.17,396/5277,0.0
2026-02-05 03:26:25,15.62,628/4406,0.0
2026-02-05 03:26:44,1.27,4891/4948,0.0
2026-02-05 03:28:33,42.32,199/4729,0.0
2026-02-05 03:28:49,1.04,4764/4767,0.0
2026-02-05 03:29:47,14.35,756/4159,0.0
2026-02-05 03:30:08,2.04,3999/4627,0.0
2026-02-05 03:30:23,1.52,4435/4686,0.0
2026-02-05 03:30:57,5.9,1568/4402,0.0
2026-02-05 03:31:09,1.07,5044/5034,0.0
2026-02-05 03:32:01,3.2,2628/4653,0.0
2026-02-05 03:32:28,3.96,2178/4969,0.0
2026-02-05 03:33:50,113.69,77/4818,0.0
2026-02-05 03:34:09,1.49,4564/4693,0.0
